purl,id,ecosystem,cve,cpe
pkg:pypi/buildbot,GHSA-g86p-hgx5-2pfh,pypi,CVE-2019-12300,cpe:2.3:a:buildbot:buildbot:*:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.10:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.10p1:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.11:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.11p1:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.6:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.7:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.8:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-1,pypi,CVE-2009-2959,cpe:2.3:a:buildbot:buildbot:0.7.9:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.10:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.10p1:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.11:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.11p1:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.11p2:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.6:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.7:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.8:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2009-2,pypi,CVE-2009-2967,cpe:2.3:a:buildbot:buildbot:0.7.9:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2019-6,pypi,CVE-2019-12300,cpe:2.3:a:buildbot:buildbot:*:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2019-7,pypi,CVE-2019-7313,cpe:2.3:a:buildbot:buildbot:*:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2019-76,pypi,CVE-2019-12300,cpe:2.3:a:buildbot:buildbot:*:*:*:*:*:*:*:*
pkg:pypi/buildbot,PYSEC-2019-77,pypi,CVE-2019-7313,cpe:2.3:a:buildbot:buildbot:*:*:*:*:*:*:*:*
pkg:pypi/cabot,PYSEC-2020-226,pypi,CVE-2020-25449,cpe:2.3:a:arachnys:cabot:0.11.12:*:*:*:*:*:*:*
pkg:pypi/cabot,PYSEC-2020-227,pypi,CVE-2020-7734,cpe:2.3:a:arachnys:cabot:*:*:*:*:*:*:*:*
pkg:pypi/cairosvg,GHSA-hq37-853p-g5cf,pypi,CVE-2021-21236,cpe:2.3:a:courtbouillon:cairosvg:*:*:*:*:*:*:*:*
pkg:pypi/cairosvg,PYSEC-2021-5,pypi,CVE-2021-21236,cpe:2.3:a:courtbouillon:cairosvg:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-2647-c639-qv2j,pypi,CVE-2022-0766,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-4w8p-x6g8-fv64,pypi,CVE-2022-0339,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-8ppf-x4gr-2x7g,pypi,CVE-2022-30765,cpe:2.3:a:calibre-web_project:calibre-web:0.6.18:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-h56g-v4vp-q9q6,pypi,CVE-2022-0352,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-h65g-jfqg-2w6m,pypi,CVE-2022-0767,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-vgmw-9cww-qq99,pypi,CVE-2022-0273,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-wrp6-9w7f-3wxg,pypi,CVE-2021-4170,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-wxr6-29pv-ch68,pypi,CVE-2021-4164,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,GHSA-xp7p-3gx7-j6wx,pypi,CVE-2021-4171,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,PYSEC-2022-18,pypi,CVE-2022-0352,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,PYSEC-2022-22,pypi,CVE-2022-0273,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/calibreweb,PYSEC-2022-23,pypi,CVE-2022-0339,cpe:2.3:a:calibre-web_project:calibre-web:*:*:*:*:*:*:*:*
pkg:pypi/catly-translate,PYSEC-2022-221,pypi,CVE-2022-34061,cpe:2.3:a:catly_translate_project:catly_translate:*:*:*:*:*:pypi:*:*
pkg:pypi/ceilometer,PYSEC-2019-78,pypi,CVE-2019-3830,cpe:2.3:a:openstack:ceilometer:*:*:*:*:*:*:*:*
pkg:pypi/ceilometer,PYSEC-2019-78,pypi,CVE-2019-3830,cpe:2.3:a:redhat:openstack:10:*:*:*:*:*:*:*
pkg:pypi/ceilometer,PYSEC-2019-8,pypi,CVE-2019-3830,cpe:2.3:a:openstack:ceilometer:*:*:*:*:*:*:*:*
pkg:pypi/ceilometer,PYSEC-2019-8,pypi,CVE-2019-3830,cpe:2.3:a:redhat:openstack:10:*:*:*:*:*:*:*
pkg:pypi/celery,GHSA-q4xr-rc97-m4xx,pypi,CVE-2021-23727,cpe:2.3:a:celeryproject:celery:*:*:*:*:*:python:*:*
pkg:pypi/celery,GHSA-q4xr-rc97-m4xx,pypi,CVE-2021-23727,cpe:2.3:a:fedoraproject:extra_packages_for_enterprise_linux:7.0:*:*:*:*:*:*:*
pkg:pypi/celery,GHSA-q4xr-rc97-m4xx,pypi,CVE-2021-23727,cpe:2.3:o:fedoraproject:fedora:35:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.1.0:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.0:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.1:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.2:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.3:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.4:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.5:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.6:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.2.7:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.3.0:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.3.1:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.3.2:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.3.3:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.4.0:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.4.1:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.4.2:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2011-17,pypi,CVE-2011-4356,cpe:2.3:a:celeryproject:celery:2.4.3:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2021-858,pypi,CVE-2021-23727,cpe:2.3:a:celeryproject:celery:*:*:*:*:*:python:*:*
pkg:pypi/celery,PYSEC-2021-858,pypi,CVE-2021-23727,cpe:2.3:a:fedoraproject:extra_packages_for_enterprise_linux:7.0:*:*:*:*:*:*:*
pkg:pypi/celery,PYSEC-2021-858,pypi,CVE-2021-23727,cpe:2.3:o:fedoraproject:fedora:35:*:*:*:*:*:*:*
pkg:pypi/ceph-deploy,PYSEC-2015-2,pypi,CVE-2015-3010,cpe:2.3:a:ceph:ceph-deploy:1.5.22:*:*:*:*:*:*:*
pkg:pypi/ceph-deploy,PYSEC-2015-3,pypi,CVE-2015-4053,cpe:2.3:a:ceph:ceph-deploy:*:*:*:*:*:*:*:*
pkg:pypi/certifi,GHSA-43fp-rhv2-5gv8,pypi,CVE-2022-23491,cpe:2.3:a:certifi_project:certifi:*:*:*:*:*:*:*:*
pkg:pypi/cfscrape,GHSA-5mc5-5j6c-qmf9,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.6.6:*:*:*:*:*:*:*
pkg:pypi/cfscrape,GHSA-5mc5-5j6c-qmf9,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.6.7:*:*:*:*:*:*:*
pkg:pypi/cfscrape,GHSA-5mc5-5j6c-qmf9,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.6.8:*:*:*:*:*:*:*
pkg:pypi/cfscrape,GHSA-5mc5-5j6c-qmf9,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.7.0:*:*:*:*:*:*:*
pkg:pypi/cfscrape,GHSA-5mc5-5j6c-qmf9,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.7.1:*:*:*:*:*:*:*
pkg:pypi/cfscrape,PYSEC-2017-7,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.6.6:*:*:*:*:*:*:*
pkg:pypi/cfscrape,PYSEC-2017-7,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.6.7:*:*:*:*:*:*:*
pkg:pypi/cfscrape,PYSEC-2017-7,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.6.8:*:*:*:*:*:*:*
pkg:pypi/cfscrape,PYSEC-2017-7,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.7.0:*:*:*:*:*:*:*
pkg:pypi/cfscrape,PYSEC-2017-7,pypi,CVE-2017-7235,cpe:2.3:a:cloudflare-scrape_project:cloudflare-scrape:1.7.1:*:*:*:*:*:*:*
pkg:pypi/chainerrl-visualizer,GHSA-687h-86vc-5x59,pypi,CVE-2022-31573,cpe:2.3:a:chainer:chainerrl-visualizer:*:*:*:*:*:*:*:*
pkg:pypi/channels,GHSA-v542-8q9x-cffc,pypi,CVE-2020-35681,cpe:2.3:a:djangoproject:channels:*:*:*:*:*:*:*:*
pkg:pypi/channels,PYSEC-2021-113,pypi,CVE-2020-35681,cpe:2.3:a:djangoproject:channels:*:*:*:*:*:*:*:*
pkg:pypi/cherrymusic,PYSEC-2017-100,pypi,CVE-2015-8310,cpe:2.3:a:fomori:cherrymusic:*:*:*:*:*:*:*:*
pkg:pypi/cherrymusic,PYSEC-2017-99,pypi,CVE-2015-8309,cpe:2.3:a:fomori:cherrymusic:*:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.1:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.10:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.10_beta:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.10_rc1:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.2:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.3:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.4:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.5:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.6:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.7:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.8:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.8_beta:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.9:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.9_beta:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.9_gamma:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:0.9_rc1:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:2.0.0:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:2.0.0a1:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:2.1.0:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:2.1.0_beta:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:2.1.0_rc1:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2006-1,pypi,CVE-2006-0847,cpe:2.3:a:cherrypy:cherrypy:2.1.0_rc2:*:*:*:*:*:*:*
pkg:pypi/cherrypy,PYSEC-2008-3,pypi,CVE-2008-0252,cpe:2.3:a:cherrypy:cherrypy:*:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-7h75-hwxx-qpgc,pypi,CVE-2022-47951,cpe:2.3:a:openstack:cinder:*:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-7h75-hwxx-qpgc,pypi,CVE-2022-47951,cpe:2.3:a:openstack:glance:*:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-7h75-hwxx-qpgc,pypi,CVE-2022-47951,cpe:2.3:a:openstack:nova:*:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-7h75-hwxx-qpgc,pypi,CVE-2022-47951,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-7h75-hwxx-qpgc,pypi,CVE-2022-47951,cpe:2.3:o:debian:debian_linux:11.0:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:cinder:7.0.2:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:cinder:8.0.0:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:cinder:8.1.0:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:glance:*:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:glance:11.0.1:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:glance:12.0.0:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:nova:*:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-g2j5-7vgx-6xrx,pypi,CVE-2015-5162,cpe:2.3:a:openstack:nova:13.0.0:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-qhch-g8qr-p497,pypi,CVE-2014-3641,cpe:2.3:a:openstack:cinder:*:*:*:*:*:*:*:*
pkg:pypi/cinder,GHSA-qhch-g8qr-p497,pypi,CVE-2014-3641,cpe:2.3:a:openstack:cinder:2014.1.1:*:*:*:*:*:*:*
pkg:pypi/cinder,PYSEC-2020-228,pypi,CVE-2020-10755,cpe:2.3:a:redhat:openstack-cinder:*:*:*:*:*:*:*:*
pkg:pypi/cinder,PYSEC-2020-228,pypi,CVE-2020-10755,cpe:2.3:o:canonical:ubuntu_linux:18.04:*:*:*:lts:*:*:*
pkg:pypi/cinder,PYSEC-2020-228,pypi,CVE-2020-10755,cpe:2.3:o:canonical:ubuntu_linux:20.04:*:*:*:lts:*:*:*
pkg:pypi/ckan,GHSA-6w9p-88qg-p3g3,pypi,CVE-2021-25967,cpe:2.3:a:okfn:ckan:*:*:*:*:*:*:*:*
pkg:pypi/ckan,GHSA-m2xp-jxfg-qq6g,pypi,CVE-2022-43685,cpe:2.3:a:okfn:ckan:*:*:*:*:*:*:*:*
pkg:pypi/ckan,PYSEC-2021-841,pypi,CVE-2021-25967,cpe:2.3:a:okfn:ckan:*:*:*:*:*:*:*:*
pkg:pypi/cleo,GHSA-2p9h-ccw7-33gf,pypi,CVE-2022-42966,cpe:2.3:a:python-poetry:cleo:-:*:*:*:*:*:*:*
pkg:pypi/clickhouse-driver,GHSA-vgv5-cxvh-vfxh,pypi,CVE-2020-26759,cpe:2.3:a:clickhouse-driver_project:clickhouse-driver:*:*:*:*:*:*:*:*
pkg:pypi/clickhouse-driver,PYSEC-2021-61,pypi,CVE-2020-26759,cpe:2.3:a:clickhouse-driver_project:clickhouse-driver:*:*:*:*:*:*:*:*
pkg:pypi/cloudtoken,PYSEC-2018-1,pypi,CVE-2018-13390,cpe:2.3:a:atlassian:cloudtoken:*:*:*:*:*:*:*:*
pkg:pypi/coapthon,GHSA-5xc6-fpc7-4qvg,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:3.1:*:*:*:*:*:*:*
pkg:pypi/coapthon,GHSA-5xc6-fpc7-4qvg,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:4.0.0:*:*:*:*:*:*:*
pkg:pypi/coapthon,GHSA-5xc6-fpc7-4qvg,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:4.0.1:*:*:*:*:*:*:*
pkg:pypi/coapthon,GHSA-5xc6-fpc7-4qvg,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:4.0.2:*:*:*:*:*:*:*
pkg:pypi/coapthon,PYSEC-2019-165,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:3.1:*:*:*:*:*:*:*
pkg:pypi/coapthon,PYSEC-2019-165,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:4.0.0:*:*:*:*:*:*:*
pkg:pypi/coapthon,PYSEC-2019-165,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:4.0.1:*:*:*:*:*:*:*
pkg:pypi/coapthon,PYSEC-2019-165,pypi,CVE-2018-12680,cpe:2.3:a:coapthon_project:coapthon:4.0.2:*:*:*:*:*:*:*
pkg:pypi/coapthon3,GHSA-c6fm-rgw4-8q73,pypi,CVE-2018-12679,cpe:2.3:a:coapthon3_project:coapthon3:1.0:*:*:*:*:*:*:*
pkg:pypi/coapthon3,GHSA-c6fm-rgw4-8q73,pypi,CVE-2018-12679,cpe:2.3:a:coapthon3_project:coapthon3:1.0.1:*:*:*:*:*:*:*
pkg:pypi/coapthon3,PYSEC-2019-166,pypi,CVE-2018-12679,cpe:2.3:a:coapthon3_project:coapthon3:1.0:*:*:*:*:*:*:*
pkg:pypi/coapthon3,PYSEC-2019-166,pypi,CVE-2018-12679,cpe:2.3:a:coapthon3_project:coapthon3:1.0.1:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-4cfr-gjfx-fj3x,pypi,CVE-2021-40324,cpe:2.3:a:cobbler_project:cobbler:*:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-5946-mpw5-pqxx,pypi,CVE-2021-45083,cpe:2.3:a:cobbler_project:cobbler:*:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-5946-mpw5-pqxx,pypi,CVE-2021-45083,cpe:2.3:o:fedoraproject:fedora:34:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-5946-mpw5-pqxx,pypi,CVE-2021-45083,cpe:2.3:o:fedoraproject:fedora:35:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-5946-mpw5-pqxx,pypi,CVE-2021-45083,cpe:2.3:o:fedoraproject:fedora:36:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:a:cobbler_project:cobbler:*:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:a:opensuse:factory:-:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:fedoraproject:fedora:34:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:fedoraproject:fedora:35:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:fedoraproject:fedora:36:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:opensuse:backports:sle-15:sp3:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:opensuse:backports:sle-15:sp4:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:suse:linux_enterprise_server:11:sp3:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:suse:linux_enterprise_server:12:-:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:suse:linux_enterprise_server:15:sp2:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-6cm4-gm85-972c,pypi,CVE-2021-45082,cpe:2.3:o:suse:linux_enterprise_server:15:sp3:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-8787-63px-3m23,pypi,CVE-2018-10931,cpe:2.3:a:cobbler_project:cobbler:*:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-8787-63px-3m23,pypi,CVE-2018-10931,cpe:2.3:a:redhat:satellite:5.6:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-8787-63px-3m23,pypi,CVE-2018-10931,cpe:2.3:a:redhat:satellite:5.7:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-8787-63px-3m23,pypi,CVE-2018-10931,cpe:2.3:a:redhat:satellite:5.8:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-cpqf-3c3r-c9g2,pypi,CVE-2021-40323,cpe:2.3:a:cobbler_project:cobbler:*:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-cr3f-r24j-3chw,pypi,CVE-2021-40325,cpe:2.3:a:cobbler_project:cobbler:*:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-g34c-mg6m-xvxj,pypi,CVE-2012-2395,cpe:2.3:a:michael_dehaan:cobbler:2.2.0:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-jhm7-38xj-pvm8,pypi,CVE-2010-2235,cpe:2.3:a:michael_dehaan:cobbler:*:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-jhm7-38xj-pvm8,pypi,CVE-2010-2235,cpe:2.3:a:michael_dehaan:cobbler:0.1.1.7:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-jhm7-38xj-pvm8,pypi,CVE-2010-2235,cpe:2.3:a:michael_dehaan:cobbler:0.2.1:*:*:*:*:*:*:*
pkg:pypi/cobbler,GHSA-jhm7-38xj-pvm8,pypi,CVE-2010-2235,cpe:2.3:a:michael_dehaan:cobbler:0.2.2:*:*:*:*:*:*:*
